,user_id,funnel_stage,timestamp,profit,os
2320858,735157,intent,176108,,Android
2321386,666324,consideration,176128,,Android
2328765,746793,interest,176166,,iOS
2329283,662747,interest,176167,,iOS
2329299,890219,interest,176168,,iOS
2329343,346427,consideration,176169,,iOS
2330104,738313,interest,176180,,iOS
2331281,133624,consideration,176186,,iOS
2334032,627799,interest,176210,,Android
2334105,137138,interest,176214,,iOS
2334120,902288,interest,176215,,iOS
2336291,521796,interest,176242,,Android
2337875,937879,interest,176248,,iOS
2338993,966232,interest,176265,,iOS
2339635,420768,interest,176271,,iOS
2339659,120779,interest,176272,,iOS
2340164,5116,interest,176297,,Android
2340554,793431,intent,176298,,iOS
2341475,568939,consideration,176308,,Android
2341478,679642,interest,176308,,Android
2341532,699025,interest,176311,,Android
2343267,970637,interest,176319,,iOS
2343403,572880,interest,176321,,Android
2343576,557049,interest,176331,,iOS
2343630,755598,interest,176334,,Android
2343677,1031456,interest,176336,,Android
2344968,446603,interest,176345,,Android
2345840,399066,interest,176364,,Android
2347153,84777,interest,176375,,Android
2347195,248287,interest,176377,,Android
2347405,390054,interest,176389,,Android
2347571,1011591,interest,176397,,Android
2348566,582831,interest,176403,,Android
2349984,570938,interest,176409,,Android
2350904,1011403,interest,176428,,iOS
2350970,99667,intent,176432,,iOS
2350971,99667,intent,176432,,Android
2350972,99667,intent,176432,,Android
2350973,99667,intent,176432,,iOS
2350974,99667,intent,176432,,Android
2350975,99667,intent,176432,,iOS
2350976,99667,intent,176432,,Android
2350977,99667,intent,176432,,Android
2350978,99667,intent,176432,,Android
2350979,99667,intent,176432,,iOS
2350980,99667,intent,176432,,Android
2350981,99667,intent,176432,,iOS
2350982,99667,intent,176432,,Android
2350983,99667,intent,176432,,Android
2350984,99667,intent,176432,,iOS
2350985,99667,intent,176432,,Android
2350986,99667,intent,176432,,Android
2350987,99667,intent,176432,,Android
2350988,99667,intent,176432,,Android
2350989,99667,intent,176432,,Android
2350990,99667,intent,176432,,Android
2350991,99667,intent,176432,,iOS
2350992,99667,intent,176432,,Android
2350993,99667,intent,176432,,Android
2350994,99667,intent,176432,,Android
2350995,99667,intent,176432,,iOS
2350996,99667,intent,176432,,Android
2350997,99667,intent,176432,,Android
2350998,99667,intent,176432,,Android
2350999,99667,intent,176432,,Android
2351000,99667,intent,176432,,Android
2351001,99667,intent,176432,,Android
2351002,99667,intent,176432,,iOS
2351003,99667,intent,176432,,iOS
2351004,99667,intent,176432,,Android
2351005,99667,intent,176432,,Android
2351006,99667,intent,176432,,iOS
2351007,99667,intent,176432,,Android
2351008,99667,intent,176432,,iOS
2351009,99667,intent,176432,,iOS
2351010,99667,intent,176432,,Android
2351011,99667,intent,176432,,Android
2351012,99667,intent,176432,,Android
2351013,99667,intent,176432,,Android
2351014,99667,intent,176432,,Android
2351015,99667,intent,176432,,iOS
2351016,99667,intent,176432,,Android
2351017,99667,intent,176432,,Android
2351018,99667,intent,176432,,Android
2351019,99667,intent,176432,,iOS
2351020,99667,intent,176432,,iOS
2351021,99667,intent,176432,,Android
2351022,99667,intent,176432,,Android
2351023,99667,intent,176432,,Android
2351024,99667,intent,176432,,Android
2351025,99667,intent,176432,,iOS
2351026,99667,intent,176432,,Android
2351027,99667,intent,176432,,iOS
2351028,99667,intent,176432,,Android
2351029,99667,intent,176432,,iOS
2351030,99667,intent,176432,,iOS
2351031,99667,intent,176432,,iOS
2351032,99667,intent,176432,,Android
2351033,99667,intent,176432,,iOS
2351034,99667,intent,176432,,iOS
2351035,99667,intent,176432,,iOS
2351036,99667,intent,176432,,Android
2351037,99667,intent,176432,,iOS
2351038,99667,intent,176432,,iOS
2351039,99667,intent,176432,,iOS
2351040,99667,intent,176432,,iOS
2351041,99667,intent,176432,,Android
2351042,99667,intent,176432,,iOS
2351044,99667,intent,176432,,iOS
2351045,99667,intent,176432,,Android
2351046,99667,intent,176432,,Android
2351047,99667,intent,176432,,iOS
2351048,99667,intent,176432,,Android
2351049,99667,intent,176432,,Android
2351050,99667,intent,176432,,Android
2351051,99667,intent,176432,,iOS
2351052,99667,intent,176432,,Android
2351053,99667,intent,176432,,iOS
2351054,99667,intent,176432,,Android
2351055,99667,intent,176432,,iOS
2351056,99667,intent,176432,,iOS
2351057,99667,intent,176432,,Android
2351058,99667,intent,176432,,Android
2351059,99667,intent,176432,,Android
2351060,99667,intent,176432,,iOS
2351061,99667,intent,176432,,Android
2351062,99667,intent,176432,,Android
2351063,99667,intent,176432,,iOS
2351064,99667,intent,176432,,Android
2351065,99667,intent,176432,,iOS
2351066,99667,intent,176432,,Android
2351067,99667,intent,176432,,Android
2351068,99667,intent,176432,,Android
2351069,99667,intent,176432,,iOS
2351070,99667,intent,176432,,iOS
2351071,99667,intent,176432,,Android
2351072,99667,intent,176432,,iOS
2351073,99667,intent,176432,,Android
2351074,99667,intent,176432,,iOS
2351075,99667,intent,176432,,Android
2351076,99667,intent,176432,,Android
2351077,99667,intent,176432,,Android
2351078,99667,intent,176432,,iOS
2351079,99667,intent,176432,,Android
2351080,99667,intent,176432,,Android
2351081,99667,intent,176432,,iOS
2351082,99667,intent,176432,,Android
2351083,99667,intent,176432,,Android
2351085,99667,intent,176432,,iOS
2351086,99667,intent,176432,,iOS
2351087,99667,intent,176432,,iOS
2351088,99667,intent,176432,,iOS
2351089,99667,intent,176432,,Android
2351090,99667,intent,176432,,Android
2351091,99667,intent,176432,,Android
2351092,99667,intent,176432,,Android
2351093,99667,intent,176432,,iOS
2351094,99667,intent,176432,,Android
2351095,99667,intent,176432,,iOS
2351096,99667,intent,176432,,Android
2351097,99667,intent,176432,,Android
2351098,99667,intent,176432,,Android
2351099,99667,intent,176432,,iOS
2351100,99667,intent,176432,,iOS
2351101,99667,intent,176432,,iOS
2351102,99667,intent,176432,,Android
2351103,99667,intent,176432,,Android
2351104,99667,intent,176432,,iOS
2351105,99667,intent,176432,,Android
2351106,99667,intent,176432,,Android
2351107,99667,intent,176432,,Android
2351108,99667,intent,176432,,Android
2351109,99667,intent,176432,,Android
2351110,99667,intent,176432,,Android
2351111,99667,intent,176432,,Android
2351112,99667,intent,176432,,Android
2351113,99667,intent,176432,,Android
2351114,99667,intent,176432,,Android
2351115,99667,intent,176432,,Android
2351116,99667,intent,176432,,Android
2351117,99667,intent,176432,,iOS
2351118,99667,intent,176432,,Android
2351119,99667,intent,176432,,Android
2351120,99667,intent,176432,,Android
2351121,99667,intent,176432,,Android
2351122,99667,intent,176432,,Android
2351123,99667,intent,176432,,Android
2351124,99667,intent,176432,,iOS
2351125,99667,intent,176432,,Android
2351126,99667,intent,176432,,Android
2351127,99667,intent,176432,,Android
2351128,99667,intent,176432,,Android
2351129,99667,intent,176432,,iOS
2351130,99667,intent,176432,,Android
2351131,99667,intent,176432,,Android
2351132,99667,intent,176432,,iOS
2351133,99667,intent,176432,,Android
2351134,99667,intent,176432,,iOS
2351135,99667,intent,176432,,Android
2351136,99667,intent,176432,,Android
2351137,99667,intent,176432,,Android
2351138,99667,intent,176432,,Android
2351139,99667,intent,176432,,Android
2351140,99667,intent,176432,,iOS
2351141,99667,intent,176432,,iOS
2351142,99667,intent,176432,,iOS
2351143,99667,intent,176432,,iOS
2351144,99667,intent,176432,,Android
2351145,99667,intent,176432,,iOS
2351146,99667,intent,176432,,Android
2351147,99667,intent,176432,,iOS
2351148,99667,intent,176432,,iOS
2351149,99667,intent,176432,,iOS
2351150,99667,intent,176432,,Android
2351151,99667,intent,176432,,Android
2351152,99667,intent,176432,,Android
2351153,99667,intent,176432,,Android
2351154,99667,intent,176432,,Android
2351155,99667,intent,176432,,Android
2351156,99667,intent,176432,,Android
2351157,99667,intent,176432,,iOS
2351158,99667,intent,176432,,iOS
2351159,99667,intent,176432,,Android
2351160,99667,intent,176432,,iOS
2351161,99667,intent,176432,,Android
2351162,99667,intent,176432,,iOS
2351163,99667,intent,176432,,Android
2351164,99667,intent,176432,,iOS
2351165,99667,intent,176432,,Android
2351166,99667,intent,176432,,iOS
2351167,99667,intent,176432,,Android
2351168,99667,intent,176432,,Android
2351169,99667,intent,176432,,Android
2351170,99667,intent,176432,,iOS
2351171,99667,intent,176432,,Android
2351172,99667,intent,176432,,Android
2351173,99667,intent,176432,,iOS
2351174,99667,intent,176432,,iOS
2351175,99667,intent,176432,,Android
2351176,99667,intent,176432,,Android
2351177,99667,intent,176432,,Android
2351178,99667,intent,176432,,Android
2351179,99667,intent,176432,,iOS
2351180,99667,intent,176432,,Android
2351181,99667,intent,176432,,Android
2351182,99667,intent,176432,,Android
2351183,99667,intent,176432,,iOS
2351184,99667,intent,176432,,Android
2351185,99667,intent,176432,,iOS
2351186,99667,intent,176432,,Android
2351187,99667,intent,176432,,Android
2351188,99667,intent,176432,,iOS
2351189,99667,intent,176432,,Android
2351190,99667,intent,176432,,iOS
2351191,99667,intent,176432,,iOS
2351192,99667,intent,176432,,iOS
2351193,99667,intent,176432,,iOS
2351194,99667,intent,176432,,Android
2351195,99667,intent,176432,,Android
2351196,99667,intent,176432,,Android
2351197,99667,intent,176432,,Android
2351198,99667,intent,176432,,Android
2351199,99667,intent,176432,,iOS
2351200,99667,intent,176432,,Android
2351201,99667,intent,176432,,Android
2351202,99667,intent,176432,,Android
2351203,99667,intent,176432,,Android
2351204,99667,intent,176432,,Android
2351205,99667,intent,176432,,Android
2351206,99667,intent,176432,,Android
2351207,99667,intent,176432,,Android
2351208,99667,intent,176432,,iOS
2351209,99667,intent,176432,,Android
2351210,99667,intent,176432,,iOS
2351211,99667,intent,176432,,Android
2351212,99667,intent,176432,,Android
2351213,99667,intent,176432,,iOS
2351214,99667,intent,176432,,iOS
2351215,99667,intent,176432,,iOS
2351216,99667,intent,176432,,Android
2351217,99667,intent,176432,,Android
2351218,99667,intent,176432,,Android
2351219,99667,intent,176432,,Android
2351220,99667,intent,176432,,Android
2351221,99667,intent,176432,,iOS
2351222,99667,intent,176432,,Android
2351223,99667,intent,176432,,Android
2351224,99667,intent,176432,,iOS
2351225,99667,intent,176432,,Android
2351226,99667,intent,176432,,iOS
2351227,99667,intent,176432,,Android
2351228,99667,intent,176432,,Android
2351229,99667,intent,176432,,iOS
2351230,99667,intent,176432,,Android
2351231,99667,intent,176432,,Android
2351232,99667,intent,176432,,Android
2351233,99667,intent,176432,,iOS
2351234,99667,intent,176432,,iOS
2351235,99667,intent,176432,,Android
2351236,99667,intent,176432,,iOS
2351237,99667,intent,176432,,iOS
2351238,99667,intent,176432,,iOS
2351239,99667,intent,176432,,Android
2351240,99667,intent,176432,,Android
2351241,99667,intent,176432,,Android
2351242,99667,intent,176432,,Android
2351243,99667,intent,176432,,Android
2351245,99667,intent,176432,,iOS
2351246,99667,intent,176432,,iOS
2351247,99667,intent,176432,,Android
2351248,99667,intent,176432,,iOS
2351249,99667,intent,176432,,iOS
2351250,99667,intent,176432,,Android
2351251,99667,intent,176432,,Android
2351252,99667,intent,176432,,Android
2351253,99667,intent,176432,,Android
2351254,99667,intent,176432,,Android
2351255,99667,intent,176432,,iOS
2351256,99667,intent,176432,,iOS
2351257,99667,intent,176432,,Android
2351258,99667,intent,176432,,Android
2351259,99667,intent,176432,,Android
2351260,99667,intent,176432,,iOS
2351261,99667,intent,176432,,Android
2351262,99667,intent,176432,,iOS
2351263,99667,intent,176432,,iOS
2351264,99667,intent,176432,,iOS
2351265,99667,intent,176432,,iOS
2351266,99667,intent,176432,,iOS
2351267,99667,intent,176432,,iOS
2351268,99667,intent,176432,,Android
2351269,99667,intent,176432,,iOS
2351270,99667,intent,176432,,Android
2351271,99667,intent,176432,,iOS
2351272,99667,intent,176432,,iOS
2351273,99667,intent,176432,,iOS
2351274,99667,intent,176432,,Android
2351275,99667,intent,176432,,Android
2351276,99667,intent,176432,,iOS
2351277,99667,intent,176432,,Android
2351278,99667,intent,176432,,Android
2351279,99667,intent,176432,,iOS
2351280,99667,intent,176432,,iOS
2351281,99667,intent,176432,,Android
2351282,99667,intent,176432,,Android
2351283,99667,intent,176432,,Android
2351284,99667,intent,176432,,Android
2351285,99667,intent,176432,,Android
2351286,99667,intent,176432,,Android
2351287,99667,intent,176432,,Android
2351288,99667,intent,176432,,iOS
2351289,99667,intent,176432,,iOS
2351290,99667,intent,176432,,Android
2351291,99667,intent,176432,,iOS
2351292,99667,intent,176432,,Android
2351293,99667,intent,176432,,Android
2351294,99667,intent,176432,,iOS
2351295,99667,intent,176432,,iOS
2351296,99667,intent,176432,,iOS
2351297,99667,intent,176432,,iOS
2351298,99667,intent,176432,,iOS
2351299,99667,intent,176432,,iOS
2351300,99667,intent,176432,,Android
2351301,99667,intent,176432,,Android
2351302,99667,intent,176432,,iOS
2351303,99667,intent,176432,,Android
2351304,99667,intent,176432,,Android
2351305,99667,intent,176432,,Android
2351306,99667,intent,176432,,iOS
2351307,99667,intent,176432,,iOS
2351308,99667,intent,176432,,Android
2351309,99667,intent,176432,,Android
2351310,99667,intent,176432,,Android
2351311,99667,intent,176432,,iOS
2351312,99667,intent,176432,,Android
2351313,99667,intent,176432,,iOS
2351314,99667,intent,176432,,iOS
2351315,99667,intent,176432,,Android
2351316,99667,intent,176432,,Android
2351317,99667,intent,176432,,Android
2351318,99667,intent,176432,,Android
2351319,99667,intent,176432,,iOS
2351320,99667,intent,176432,,iOS
2351321,99667,intent,176432,,Android
2351322,99667,intent,176432,,iOS
2351323,99667,intent,176432,,Android
2351324,99667,intent,176432,,Android
2351325,99667,intent,176432,,iOS
2351326,99667,intent,176432,,iOS
2351327,99667,intent,176432,,iOS
2351328,99667,intent,176432,,iOS
2351329,99667,intent,176432,,Android
2351330,99667,intent,176432,,iOS
2351331,99667,intent,176432,,Android
2351332,99667,intent,176432,,iOS
2351333,99667,intent,176432,,iOS
2351334,99667,intent,176432,,iOS
2351335,99667,intent,176432,,Android
2351336,99667,intent,176432,,iOS
2351337,99667,intent,176432,,iOS
2351338,99667,intent,176432,,Android
2351340,99667,intent,176432,,Android
2351341,99667,intent,176432,,iOS
2351342,99667,intent,176432,,Android
2351343,99667,intent,176432,,Android
2351344,99667,intent,176432,,Android
2351345,99667,intent,176432,,Android
2351346,99667,intent,176432,,iOS
2351347,99667,intent,176432,,iOS
